,Title,Published_date,Views,Likes,Desc,Comments,Duration,Caption,Month
264,Jagame Thandhiram - Rela Rela Video (Telugu) | Dhanush | Santhosh Narayanan | Karthik Subbaraj,2021-07-28,54248,2088,"Netflix Presents “Jagame Thandhiram Telugu” 

A YNOT Studios & Reliance Entertainment Production. 
A Suruli 2019 Film Limited Production.

#JT #JagameThandhiramTelugu

Starring - Dhanush, James Cosmo, Aishwarya Lekshmi, Kalaiyarasan, Joju George and others.

Written & Directed by Karthik Subbaraj

Produced by S. Sashikanth
Co-Produced by Chakravarthy Ramachandra

Song Name : Rela Rela
Album Name : Jagame Thandhiram Telugu
Music - Santhosh Narayanan
Lyrics - Bhaskarabhatla
Singer - Anthony Daasan

Bass : Naveen
Composed, Arranged, Programmed by: Santhosh Narayanan @ Future Tense Studios
Recorded By : Sukumar, RK Sundar, Santhosh Narayanan
Mixed and Mastered by Santhosh Narayanan @ Future Tense Studios, Chennai

DOP - Shreyaas Krishna
Art Directors - T. Santanam, Vinoth Rajkumar (UK)
Editor - Vivek Harshan
Stunts - Dinesh Subbarayan
Choreography - Sheriff
Line Producers - Muthuramalingam, Sudipto Sarkar (UK)
Production Executive - Rangaraj
Sound Design - Kunal Rajan
Sound Mix - M R Rajakrishnan
Costume Design - Praveen Raja 
Chief Make-Up Artist - A Sabari Girison
Costumer - Subier
DI & VFX - Accel Media
DI Colorist - Suresh Ravi
Publicity Design - Tuney John (24AM)
Publicity Stills - V S Anandhakrishna
Stills - Murugan
PRO - Nikkil

YNOT - Head of Distribution - Kishore Tallur
YNOT - Head of Operations - Pranav Rajkumar

Direction Team - Bala, Purushoth, Bharath, Dhakshi, Karthik, Shylam, Vigneswaran, Jagadish, Somitharan, Praveen, Srinivasan & Suresh

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",95,PT3M30S,false,Jul
265,Comeback Music Video |  Mebyn | Telugu Pop 2021 | Telugu Pop Songs | Latest Telugu Songs,2021-07-28,944879,23425,"Presenting to you the latest and the most exciting #TeluguPOP Trap-Hop love song #Comeback composed, sung & Written by the phenomenally talented #Mebyn! You cannot miss out on this one!

Cast: Mebyn and Kritya Karda

Music, composed and performed by Mebyn
Lyrics: Mebyn
Music produced by Streamxtacy

Directed by - Abhishek Verma
Cinematography - Shashank kumar harsh 
Editing and DI - Abhishek Verma 
Rotoscoping - Prithvi Raj

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",87,PT4M42S,false,Jul
266,Venmegam X Po Nee Po Mashup | Happy Birthday Dhanush,2021-07-28,52587,4243,"The best of both worlds! A special love mash-up of #Dhanush's #Venmegam from Yaaradi Nee Mohini and #PoNeePo from Moonu!

Tune in and enjoy!

#HBDDhanush

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",194,PT4M27S,false,Jul
267,KUTTY PATTAS 100M CELEBRATION - Part 2  | Ashwin | Reba John | Venki | Santhosh Dhayanidhi | Sandy,2021-07-27,123089,6623,"Celebrating the much-loved #KuttyPattas as it steps into the milestone of 100 MILLION VIEWS! A fun-filled conversation with the Team of the vibrant song hosted by VJ Ashiq.

Click play and enjoy the part 2 of the celebrations now!

#AshwinKumar #SanthoshDhayanidhi #SandyMaster #RebaMonica #Venki

Stream now - https://SMI.lnk.to/KuttyPattas

Song - Kutty Pattas
Composed by - Santhosh Dhayanidhi
Featuring - Ashwin Kumar, Reba Monica John
Sung by - Santhosh Dhayanidhi, Rakshita Suresh
Lyrics - A.Pa Raja
Directed by - Venki
Cinematography - Harish Kannan
Choreography - Sandy Master
Set - Amaran
Editing - Krishna Kumar
DI - Suresh Ravi
Costumes - Sathya NJ
Stills - Kiransa Photography
PRO - Team Aim Media 

Produced by - Sony Music Entertainment India Pvt. Ltd In association with - The Route | Noise And Grains

Music Label - Sony Music Entertainment India Pvt. Ltd.

The Route - Jagadish Palanisamy
Content Director Karthik srinivas (NOISE AND GRAINS)
Creative Director Dongli Jumbo (NOISE AND GRAINS)
Business Director Mahaveer Ashok (NOISE AND GRAINS)

Direction Team 
Senthil 
Karthik Arasakumar
Santhosh Panchatsharam

DOP team  
Priyesh 
Naveen
Rayeez Mugil

Asst Choreographer  
SARA
RAJESH

Edit Asst. Raja Preethi (NG)

NG team  
Shanmuga Sundaram 
Sneha R Seshasayee 
Siva Tamilarasan 
Vaishali SV 
Jino Shalom 
Sindhu Paul  
Suashish
Arun kumaran
Adeep darren

The Route Team
Akshitha  Subramanian
Aishwarya Suresh

Photography Kiran SA

MUSIC CREDITS
Percussions : Vikram
Guitars : Joseph vijay
Strings : Chennai strings orchestra
Song arranged and programmed by Santhosh Dhayanidhi 
Music supervisor : Sathish Priyan
Mixed by B.Pradeep Menon 
Mastered by Suresh Permal
Mixed and mastered at AM studios Chennai  
Music co ordinator : David ling

Gimbal operator  
Vivek (tiger) 
Vishnu (asst) 

Lighting unit - Ramesh 
Track & dolly - Mayan
Jimmy Jib - Alauddin
Special thanks to Down Sterling , Swetha B

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",556,PT12M38S,false,Jul
268,Comeback Teaser |  Mebyn | Telugu Pop 2021 | Telugu Pop Songs | Latest Telugu Songs,2021-07-27,18582,408,"Presenting the stylish sounding #Comeback, the newest #TeluguPOP song sung, composed and written by #Mebyn! Watch this space for the song releasing tomorrow at 5 PM! 

Mebyn - Music, lyrics and composed @mebynmusic

Music produced by Streamxtacy 

Directed by - Abhishek Verma


Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",50,PT48S,false,Jul
269,KUTTY PATTAS 100M CELEBRATION | Ashwin | Reba John | Venki | Santhosh Dhayanidhi | Sandy,2021-07-22,436477,20371,"Celebrating the much-loved #KuttyPattas as it steps into the milestone of 100 MILLION VIEWS! A fun-filled conversation with the Team of the vibrant song hosted by VJ Ashiq.

Click play and enjoy the part 1 of the celebrations now!

#AshwinKumar #SanthoshDhayanidhi #SandyMaster #RebaMonica #Venki

Stream now - https://SMI.lnk.to/KuttyPattas

Song - Kutty Pattas
Composed by - Santhosh Dhayanidhi
Featuring - Ashwin Kumar, Reba Monica John
Sung by - Santhosh Dhayanidhi, Rakshita Suresh
Lyrics - A.Pa Raja
Directed by - Venki
Cinematography - Harish Kannan
Choreography - Sandy Master
Set - Amaran
Editing - Krishna Kumar
DI - Suresh Ravi
Costumes - Sathya NJ
Stills - Kiransa Photography
PRO - Team Aim Media 

Produced by - Sony Music Entertainment India Pvt. Ltd In association with - The Route | Noise And Grains

Music Label - Sony Music Entertainment India Pvt. Ltd.

The Route - Jagadish Palanisamy
Content Director Karthik srinivas (NOISE AND GRAINS)
Creative Director Dongli Jumbo (NOISE AND GRAINS)
Business Director Mahaveer Ashok (NOISE AND GRAINS)

Direction Team 
Senthil 
Karthik Arasakumar
Santhosh Panchatsharam

DOP team  
Priyesh 
Naveen
Rayeez Mugil

Asst Choreographer  
SARA
RAJESH

Edit Asst. Raja Preethi (NG)

NG team  
Shanmuga Sundaram 
Sneha R Seshasayee 
Siva Tamilarasan 
Vaishali SV 
Jino Shalom 
Sindhu Paul  
Suashish
Arun kumaran
Adeep darren

The Route Team
Akshitha  Subramanian
Aishwarya Suresh

Photography Kiran SA

MUSIC CREDITS
Percussions : Vikram
Guitars : Joseph vijay
Strings : Chennai strings orchestra
Song arranged and programmed by Santhosh Dhayanidhi 
Music supervisor : Sathish Priyan
Mixed by B.Pradeep Menon 
Mastered by Suresh Permal
Mixed and mastered at AM studios Chennai  
Music co ordinator : David ling

Gimbal operator  
Vivek (tiger) 
Vishnu (asst) 

Lighting unit - Ramesh 
Track & dolly - Mayan
Jimmy Jib - Alauddin
Special thanks to Down Sterling , Swetha B

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",832,PT14M30S,false,Jul
270,Maamaram - Alahana Pattampoochiai Song Video | Jai Akash | Nandhan Raj,2021-07-21,37341,808,"Movie - Maamaram
Song - Kadhal Rowdy
Music - Nandhan Raj
Singers - Karthik
Lyrics - Snehan
Starring - Jai Akash 
Written & Directed by Jai Akash
Produced by Jai Balaji Movie Makers
Executive Producer - Sireesh Thatiparthi
DOP - Krishna Kiruba
Editing – Nithyanandhan
Designs – Pradeep
PRO - Priya 

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",278,PT5M4S,false,Jul
271,Ghibran's All About Love - Chooda Vaa | Sri Sai Kiran | Ghibran,2021-07-16,69803,1003,"#Ghibran's #ChoodaVaa is yet another soul-stirring  love ballad from his series #AllAboutLove  that has been sung by him. Lyrics are by Sai Kiran and you just cannotiss.put.om this beauty!

Song: Chooda Vaa
Singer: Ghibran & Anudeep
Lyrics: Sri Sai Kiran

Music Composed and Arranged by Ghibran
Additional Arrangements: Hary Nair
Music Assistant: Gold Devaraj , Dr.V.Sritharan
Children Vocals : Ahana, Shivathmika, Krishaang
Backing Vocals: Aravind Srinivas
Production Management: Andria Miranda and Britto David
Recorded and Edited by Wesley at Aksharaa Sound Forge 
Mixed & Mastered by Abin Paul @ Mixwithabin, Chennai
Studio Management: Chandru & Ponnaiyan
Musician's Fixer: Sudhakar

Video Credits: 
Creative Producer - Gowri Shankar 
Director - Sindhuja 
Cast - Apsar, Ananya Ramaprasad, Gautham , Vignesh 
DOP - Arul Vincent 
Editor - Ashok Selvaraj 
Lyrics - Kathir Mozhi 
Kavithai - Murugan Raju 
Art Director - Senthil Raghavan 
Make Up - Ruthrakotti 
Executive Producer- Raja Sridhar 
Post - Rgb Studio 
Colorist - Arun Ak 
Choreographer-Apsar 
Direction Team - Vimal, Mano Rs, Chudar 
Camera Team - Gk.Ganesh Raja , Robert Bahio,Jega Priyan 
Production House - Colour Purple Films

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",77,PT4M31S,false,Jul
272,Weekend Music Video | V2 Vicky Vijay | Ku Karthick | Kaushik | Nishanth | Wong | Ray,2021-07-14,959119,4520,"Here is a thumping, high on energy & colourful Dance number to  set you up for the #Weekend, quite literally! This music video that has music by #V2VijayVicky has a bunch of phenomenal dancers grooving it out to the idea that you cannot take life too seriously all the time! #KuKarthik has lent the words to this fun song which you absolutely cannot miss! 

Produced by - Southside.live
Directed by - Nishanth Mohandoss
Music by - V2 Vijay Vicky
Lyrics - Ku Karthik
Singer - Kaushik Krish
Producer by Binu James
Cinematography - Ashwanth Dayal
Choreography - Antony Wong
Editor - Deepak Dwaraknath

Performed by - Raymond Callanan / Antony Wong / Nishanth
 
Costumes Designer - Meenakshi Shreedharan 
Suits - Muja hid 
Make up - Monisha Prabhakaran 
Choreography supervision- Harinath Shankar 
Dance studio parter - Movements Alive

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",340,PT4M23S,false,Jul
273,Psycho l Unna Nenachu l Violin Cover l Vishnu S Nair I Ilayaraja l Aditi Rao Hydari,2021-07-13,103093,3793,"Presenting You The Violin Cover Version Of Unna Nenachu Song From The Movie Psycho 

Direction : Melvin Punnassery
Violin : Vishnu S Nair
Keys   : Rybin K Reji
Base : Jossy Peter 

Production : V7 Entertainments
For live shows contact Vishnu S Nair
Mobile no  9656086395

Still : Krishnakumar Alagappan 
Helicam : Shijoy Paul 
Camera : Ginil Gopal & Abhilash Sudarshan 
Edits : Swathi Dev
Mixing & Mastering : Rybin Gaatser
Associate Producer :  Chandies Wind Woods Munnar

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",175,PT3M46S,false,Jul
274,Psycho l Unna Nenachu l Violin Cover Promo l Vishnu S nair I Ilayaraja l Aditi Rao Hydari,2021-07-13,49016,1598,"Direction : Melvin Punnassery 
Violin : Vishnu S Nair
Keys   : Rybin K Reji
Base : Jossy 
Dop : V7 Entertainments
Camera : Jinil & Abhilash
Edits : Swathi 
Associate Producer :  Chandies Wind Woods Munnar
Production : Redwine Entertainments & Events 

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",63,PT23S,false,Jul
275,Valimai Motion Poster | Ajith Kumar | Yuvan Shankar Raja | H. Vinoth | Boney Kapoor,2021-07-11,12656394,887288,"Dominating your screens with unparalleled charisma! The wait ending right here ! Presenting the official #Valimai Motion Poster ! #ThalaAjith's swag-filled presence sure to give you the thrills! 

Click play and enjoy the #ValimaiMotionPoster now!

Starring: Ajith Kumar, Huma S Qureshi, Karthikeya, Bani, Sumithra, Achyunth Kumar, Yogi Babu, Raj Ayyappa, Pugazh & others

Written and directed by H. Vinoth
Produced by Zee Studios & Boney Kapoor
DOP : Nirav Shah
Music Director: Yuvan Shankar Raja
Art Director: K. Kadhir
Editor: Vijay Velukutty
Stunts : Dhilip Subbarayan
Costume Designer: Anu Vardhan
Pro: Suresh Chandra & Rekha D'one
Publicity Campaign by Rahul Nanda
CFO & General Manager – Rajiv Arora
COO – Punkej Kharabanda
Executive Producer P. Jayraj

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",205007,PT1M24S,false,Jul
276,Vaazhl - Naan Lyric | Sivakarthikeyan | Arun Prabu Purushothaman | Pradeep Kumar,2021-07-10,357669,8543,"Movie - Vaazhl
Song - Naan
Voice, Guitar, Lyrics by Pradeep Kumar
Percussions - Bharath Sankar
Sound Mixing : Anand Ramachandran

Cast - Pradeep, Bhanu, Diva and Yathra
Writer & Director - Arun Prabu Purushothaman
Cinematography - Shelley Calist
Music - Pradeep Kumar
Editing - Raymond Derrick Crasta
Art Director - Sree Ram
Lyricist - Pradeep Kumar, Arun Prabu Purushothaman, Kutti Revathi
Stunt Choreographer - Dhilip Subbarayan
Sound Designer - Jaikar Harinath
Costume Designer - Dinesh Manoharan Ist
ADs - Pakkiyaraj kothai, Yeshwanth Inmozhi
DI - Matheshwaran
CGI - Praveen D
Publicity Designer - Kabilan
Executive Producer - Ra. Sibi Marappan
Co - Producer- Kalai Arasu
Producer - Sivakarthikeyan

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",227,PT6M2S,false,Jul
277,Vaazhl - Vaazha Vaa Lyric | Sivakarthikeyan | Arun Prabu Purushothaman | Pradeep Kumar,2021-07-10,144270,4789,"Movie - Vaazhl
Song - Vaazha Vaa
Voice: Pradeep, Radar with a K 
Lyrics : Pradeep Kumar & Arun Prabu Purushothaman
Additional Arrangements & Keys - M.S. Yeshwanth & Marti Bharath
Guitars: M.S Krsna & Pradeep Kumar 
Electric Guitar: Jhanu Chanthar
Slide Guitar: Pradeep Kumar
Sound Mixing : Anand Ramachandran

Cast - Pradeep, Bhanu, Diva and Yathra
Writer & Director - Arun Prabu Purushothaman
Cinematography - Shelley Calist
Music - Pradeep Kumar
Editing - Raymond Derrick Crasta
Art Director - Sree Ram
Lyricist - Pradeep Kumar, Arun Prabu Purushothaman, Kutti Revathi
Stunt Choreographer - Dhilip Subbarayan
Sound Designer - Jaikar Harinath
Costume Designer - Dinesh Manoharan Ist
ADs - Pakkiyaraj kothai, Yeshwanth Inmozhi
DI - Matheshwaran
CGI - Praveen D
Publicity Designer - Kabilan
Executive Producer - Ra. Sibi Marappan
Co - Producer- Kalai Arasu
Producer - Sivakarthikeyan
Lyric video by Venky

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",150,PT5M18S,false,Jul
278,Vaazhl - Pudhu Vidha Anubavam Lyric | Sivakarthikeyan | Arun Prabu Purushothaman | Pradeep Kumar,2021-07-10,107423,3273,"Movie - Vaazhl
Song - Pudhu Vidha Anubavam
Voices - Pradeep Kumar, Kalyani Nair
Lyrics - Muthamil and Arun Prabu Purushothaman
Guitars - Pradeep, M.S Krsna, Susha, Gowrishankar
Cincinnati orchestra
Tabla group - Ganapathi, Venkat, Kiran, Sruthi
Indian Flute & Solo - Nikhilram T P
Sound Mixing : Anand Ramachandran

Cast - Pradeep, Bhanu, Diva and Yathra
Writer & Director - Arun Prabu Purushothaman
Cinematography - Shelley Calist
Music - Pradeep Kumar
Editing - Raymond Derrick Crasta
Art Director - Sree Ram
Lyricist - Pradeep Kumar, Arun Prabu Purushothaman, Kutti Revathi
Stunt Choreographer - Dhilip Subbarayan
Sound Designer - Jaikar Harinath
Costume Designer - Dinesh Manoharan Ist
ADs - Pakkiyaraj kothai, Yeshwanth Inmozhi
DI - Matheshwaran
CGI - Praveen D
Publicity Designer - Kabilan
Executive Producer - Ra. Sibi Marappan
Co - Producer- Kalai Arasu
Producer - Sivakarthikeyan

Lyric Video by Gokul Venkat Raja

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2021 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth",112,PT4M12S,false,Jul
